Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
CA-2017-110366,2017-05-09,2017-07-09,second class,JD-15895,Jonathan Doherty,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-FU-10004848,furniture,furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8
CA-2018-106180,,,standard class,SH-19975,Sally Hughsby,corporate,united states,san francisco,california,94122,west,OFF-AR-10000940,office supplies,art,Newell 343,8.82
CA-2018-106180,,,standard class,SH-19975,Sally Hughsby,corporate,united states,san francisco,california,94122,west,OFF-EN-10004030,office supplies,envelopes,Convenience Packs of Business Envelopes,10.86
CA-2018-106180,,,standard class,SH-19975,Sally Hughsby,corporate,united states,san francisco,california,94122,west,OFF-PA-10004327,office supplies,paper,Xerox 1911,143.7
CA-2018-155376,,,standard class,SG-20080,Sandra Glassco,consumer,united states,independence,missouri,64055,central,OFF-AP-10001058,office supplies,appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
CA-2016-110744,2016-07-09,2016-12-09,standard class,HA-14920,Helen Andreada,consumer,united states,pasadena,california,91104,west,OFF-ST-10003656,office supplies,storage,Safco Industrial Wire Shelving,671.93
CA-2015-110072,,,standard class,MG-17680,Maureen Gastineau,home office,united states,newark,ohio,43055,east,FUR-FU-10000521,furniture,furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888
CA-2017-114489,2017-05-12,2017-09-12,standard class,JE-16165,Justin Ellison,corporate,united states,franklin,wisconsin,53132,central,TEC-PH-10000215,technology,phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45
CA-2017-114489,2017-05-12,2017-09-12,standard class,JE-16165,Justin Ellison,corporate,united states,franklin,wisconsin,53132,central,TEC-PH-10001448,technology,phones,Anker Astro 15000mAh USB Portable Charger,149.97
CA-2017-114489,2017-05-12,2017-09-12,standard class,JE-16165,Justin Ellison,corporate,united states,franklin,wisconsin,53132,central,FUR-CH-10000454,furniture,chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
CA-2017-114489,2017-05-12,2017-09-12,standard class,JE-16165,Justin Ellison,corporate,united states,franklin,wisconsin,53132,central,OFF-BI-10002735,office supplies,binders,GBC Prestige Therm-A-Bind Covers,171.55
CA-2017-158834,,,first class,TW-21025,Tamara Willingham,home office,united states,scottsdale,arizona,85254,west,OFF-AP-10000326,office supplies,appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
CA-2017-158834,,,first class,TW-21025,Tamara Willingham,home office,united states,scottsdale,arizona,85254,west,TEC-PH-10001254,technology,phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
CA-2016-124919,,2016-02-06,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38
CA-2016-124919,,2016-02-06,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-PA-10002254,office supplies,paper,Xerox 1883,105.52
CA-2016-124919,,2016-02-06,first class,SP-20650,Stephanie Phelps,corporate,united states,san jose,california,95123,west,OFF-ST-10001590,office supplies,storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88
CA-2016-118948,,2016-03-06,standard class,NK-18490,Neil Knudson,home office,united states,seattle,washington,98105,west,OFF-AR-10001547,office supplies,art,Newell 311,6.63
CA-2015-104269,2015-01-03,2015-06-03,second class,DB-13060,Dave Brooks,consumer,united states,seattle,washington,98115,west,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,457.568
CA-2017-114104,,,standard class,NP-18670,Nora Paige,consumer,united states,edmond,oklahoma,73034,central,OFF-LA-10002475,office supplies,labels,Avery 519,14.62
CA-2017-114104,,,standard class,NP-18670,Nora Paige,consumer,united states,edmond,oklahoma,73034,central,TEC-PH-10004536,technology,phones,Avaya 5420 Digital phone,944.93
CA-2017-162733,2017-11-05,2017-12-05,first class,TT-21070,Ted Trevino,consumer,united states,los angeles,california,90045,west,OFF-PA-10002751,office supplies,paper,Xerox 1920,5.98
CA-2016-119697,,,second class,EM-13960,Eric Murdock,consumer,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10003657,technology,accessories,Lenovo 17-Key USB Numeric Keypad,54.384
CA-2017-154508,,,standard class,RD-19900,Ruben Dartt,consumer,united states,carlsbad,new mexico,88220,west,OFF-EN-10001990,office supplies,envelopes,Staple envelope,28.4
CA-2017-113817,2017-07-11,2017-11-11,standard class,MJ-17740,Max Jones,consumer,united states,seattle,washington,98115,west,OFF-BI-10004002,office supplies,binders,Wilson Jones International Size A4 Ring Binders,27.68
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10004441,office supplies,art,BIC Brite Liner Highlighters,9.936
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,TEC-MA-10000822,technology,machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-ST-10000991,office supplies,storage,Space Solutions HD Industrial Steel Shelving.,275.928
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,1740.06
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AR-10002656,office supplies,art,Sanford Liquid Accent Highlighters,32.064
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,OFF-AP-10002518,office supplies,appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
CA-2015-139892,2015-08-09,2015-12-09,standard class,BM-11140,Becky Martin,consumer,united states,san antonio,texas,78207,central,TEC-PH-10003931,technology,phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
CA-2015-118962,2015-05-08,2015-09-08,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10000659,office supplies,paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
CA-2015-118962,2015-05-08,2015-09-08,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,OFF-PA-10001144,office supplies,paper,Xerox 1913,110.96
CA-2015-118962,2015-05-08,2015-09-08,standard class,CS-12130,Chad Sievert,consumer,united states,los angeles,california,90004,west,FUR-CH-10003817,furniture,chairs,"Global Value Steno Chair, Gray",340.144
US-2015-100853,,,standard class,JB-15400,Jennifer Braxton,corporate,united states,chicago,illinois,60623,central,OFF-AP-10000891,office supplies,appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
US-2015-100853,,,standard class,JB-15400,Jennifer Braxton,corporate,united states,chicago,illinois,60623,central,OFF-LA-10003148,office supplies,labels,Avery 51,20.16
US-2018-152366,,,second class,SJ-20500,Shirley Jackson,consumer,united states,houston,texas,77036,central,OFF-AP-10002684,office supplies,appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
US-2016-101511,,,second class,JE-15745,Joel Eaton,consumer,united states,newark,ohio,43055,east,FUR-CH-10004698,furniture,chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
US-2016-101511,,,second class,JE-15745,Joel Eaton,consumer,united states,newark,ohio,43055,east,OFF-SU-10002189,office supplies,supplies,Acme Rosewood Handle Letter Opener,15.88
CA-2016-137225,,,standard class,JK-15640,Jim Kriz,home office,united states,new york city,new york,10009,east,OFF-AR-10001940,office supplies,art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
CA-2015-166191,2015-05-12,2015-09-12,second class,DK-13150,David Kendrick,corporate,united states,decatur,illinois,62521,central,OFF-ST-10003455,office supplies,storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
CA-2015-166191,2015-05-12,2015-09-12,second class,DK-13150,David Kendrick,corporate,united states,decatur,illinois,62521,central,TEC-AC-10004659,technology,accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
CA-2015-158274,,,second class,RM-19675,Robert Marley,home office,united states,monroe,louisiana,71203,south,TEC-PH-10003273,technology,phones,AT&T TR1909W,503.96
CA-2015-158274,,,second class,RM-19675,Robert Marley,home office,united states,monroe,louisiana,71203,south,TEC-PH-10004896,technology,phones,Nokia Lumia 521 (T-Mobile),149.95
CA-2015-158274,,,second class,RM-19675,Robert Marley,home office,united states,monroe,louisiana,71203,south,TEC-AC-10002345,technology,accessories,HP Standard 104 key PS/2 Keyboard,29.0
CA-2017-105018,,2017-02-12,standard class,SK-19990,Sally Knutson,consumer,united states,fairfield,connecticut,6824,east,OFF-BI-10001890,office supplies,binders,Avery Poly Binder Pockets,7.16
CA-2015-123260,,,standard class,FM-14290,Frank Merwin,home office,united states,los angeles,california,90032,west,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
CA-2017-157000,,,standard class,AM-10360,Alice McCarthy,corporate,united states,grand prairie,texas,75051,central,OFF-ST-10001328,office supplies,storage,"Personal Filing Tote with Lid, Black/Gray",37.224
CA-2017-157000,,,standard class,AM-10360,Alice McCarthy,corporate,united states,grand prairie,texas,75051,central,OFF-PA-10001950,office supplies,paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
CA-2016-102281,2016-12-10,,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,FUR-BO-10002613,furniture,bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
CA-2016-102281,2016-12-10,,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,TEC-PH-10001552,technology,phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
CA-2016-102281,2016-12-10,,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,OFF-PA-10000061,office supplies,paper,Xerox 205,51.84
CA-2016-102281,2016-12-10,,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,FUR-BO-10002545,furniture,bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
CA-2016-102281,2016-12-10,,first class,MP-17470,Mark Packer,home office,united states,new york city,new york,10035,east,OFF-AR-10003514,office supplies,art,4009 Highlighters by Sanford,19.9
CA-2016-131457,,2016-06-11,standard class,MZ-17515,Mary Zewe,corporate,united states,redlands,california,92374,west,OFF-EN-10001509,office supplies,envelopes,Poly String Tie Envelopes,14.28
CA-2015-140004,,,standard class,CB-12025,Cassandra Brandow,consumer,united states,hamilton,ohio,45011,east,OFF-AR-10004685,office supplies,art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
CA-2015-140004,,,standard class,CB-12025,Cassandra Brandow,consumer,united states,hamilton,ohio,45011,east,OFF-AR-10004027,office supplies,art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
CA-2018-107720,2018-06-11,,standard class,VM-21685,Valerie Mitchum,home office,united states,westfield,new jersey,7090,east,OFF-ST-10001414,office supplies,storage,Decoflex Hanging Personal Folder File,46.26
US-2018-124303,2018-06-07,,standard class,FH-14365,Fred Hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,OFF-BI-10000343,office supplies,binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
US-2018-124303,2018-06-07,,standard class,FH-14365,Fred Hopkins,corporate,united states,philadelphia,pennsylvania,19120,east,OFF-PA-10002749,office supplies,paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
CA-2018-105074,,,standard class,MB-17305,Maria Bertelson,consumer,united states,akron,ohio,44312,east,OFF-PA-10002666,office supplies,paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
CA-2015-133690,2015-03-08,2015-05-08,first class,BS-11755,Bruce Stewart,consumer,united states,denver,colorado,80219,west,FUR-TA-10004289,furniture,tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
CA-2015-133690,2015-03-08,2015-05-08,first class,BS-11755,Bruce Stewart,consumer,united states,denver,colorado,80219,west,OFF-AP-10003622,office supplies,appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
US-2018-116701,,,second class,LC-17140,Logan Currie,consumer,united states,dallas,texas,75220,central,OFF-AP-10003217,office supplies,appliances,Eureka Sanitaire  Commercial Upright,66.284
CA-2018-126382,2018-03-06,2018-07-06,standard class,HK-14890,Heather Kirkland,corporate,united states,franklin,tennessee,37064,south,FUR-FU-10002960,furniture,furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
CA-2018-108329,2018-09-12,,standard class,LE-16810,Laurel Elliston,consumer,united states,whittier,california,90604,west,TEC-PH-10001918,technology,phones,Nortel Business Series Terminal T7208 Digital phone,444.768
CA-2018-135860,2018-01-12,2018-07-12,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-ST-10000642,office supplies,storage,"Tennsco Lockers, Gray",83.92
CA-2018-135860,2018-01-12,2018-07-12,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,TEC-PH-10001700,technology,phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
CA-2018-135860,2018-01-12,2018-07-12,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-BI-10003274,office supplies,binders,"Avery Durable Slant Ring Binders, No Labels",15.92
CA-2018-135860,2018-01-12,2018-07-12,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-FA-10000134,office supplies,fasteners,"Advantus Push Pins, Aluminum Head",52.29
CA-2018-135860,2018-01-12,2018-07-12,standard class,JH-15985,Joseph Holt,consumer,united states,saginaw,michigan,48601,central,OFF-ST-10001522,office supplies,storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
CA-2016-101007,2016-09-02,,second class,MS-17980,Michael Stewart,corporate,united states,dallas,texas,75220,central,TEC-AC-10001266,technology,accessories,Memorex Micro Travel Drive 8 GB,20.8
CA-2016-146262,2016-02-01,2016-09-01,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,OFF-LA-10004544,office supplies,labels,Avery 505,23.68
CA-2016-146262,2016-02-01,2016-09-01,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,FUR-BO-10004695,furniture,bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
CA-2016-146262,2016-02-01,2016-09-01,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,TEC-PH-10002844,technology,phones,Speck Products Candyshell Flip Case,62.982
CA-2016-146262,2016-02-01,2016-09-01,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,TEC-MA-10000864,technology,machines,Cisco 9971 IP Video Phone Charcoal,1188.0
CA-2016-146262,2016-02-01,2016-09-01,standard class,VW-21775,Victoria Wilson,corporate,united states,medina,ohio,44256,east,TEC-AC-10000109,technology,accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
CA-2017-130162,,2017-01-11,standard class,JH-15910,Jonathan Howell,consumer,united states,los angeles,california,90032,west,OFF-ST-10001328,office supplies,storage,"Personal Filing Tote with Lid, Black/Gray",93.06
CA-2017-130162,,2017-01-11,standard class,JH-15910,Jonathan Howell,consumer,united states,los angeles,california,90032,west,TEC-PH-10002563,technology,phones,Adtran 1202752G1,302.376
CA-2016-169397,,,first class,JB-15925,Joni Blumstein,consumer,united states,dublin,ohio,43017,east,OFF-FA-10000585,office supplies,fasteners,OIC Bulk Pack Metal Binder Clips,5.584
